Datetime,Tweet Id,Location,Username,Text,remove_user,normalisasi,case_folding,tokenisasi,stopword_removal,stemming,scores,compound,sentimen
2022-08-26 03:18:14+00:00,1.56E+21,Kalimantan Tengah,IlmanMabrur,"b'Kekhawatiran tentang penghinaan presiden di RUUKUHP, IKN Ekonomi Maju https://t.co/ZhlXsiYiBr'","b'Kekhawatiran tentang penghinaan presiden di RUUKUHP, IKN Ekonomi Maju https://t.co/ZhlXsiYiBr'", Kekhawatiran tentang penghinaan presiden RUUKUHP IKN Ekonomi Maju , kekhawatiran tentang penghinaan presiden ruukuhp ikn ekonomi maju ,"['kekhawatiran', 'tentang', 'penghinaan', 'presiden', 'ruukuhp', 'ikn', 'ekonomi', 'maju']","['kekhawatiran', 'penghinaan', 'presiden', 'ruukuhp', 'ikn', 'ekonomi', 'maju']",khawatir hina presiden ruukuhp ikn ekonomi maju,"{'neg': 0.227, 'neu': 0.652, 'pos': 0.121, 'compound': -0.7717}",-0.7717,negatif
2022-08-26 03:10:09+00:00,1.56E+21,Palembang,tribunsumsel,"b'Hotman Paris Soroti Panggilan Sayang Bocor di Rapat DPR, Singgung RUU KUHP: Awas Senjata Makan Tuan: Hotman Paris kini soroti panggilan sayang dari telpon yang sempat bocor di ruangan rapat DPR hingga singgung soal RUU KUHP yang miliki pasal tertentu. https://t.co/k6W8YMVm5Y https://t.co/CCLpLkpqAe'","b'Hotman Paris Soroti Panggilan Sayang Bocor di Rapat DPR, Singgung RUU KUHP: Awas Senjata Makan Tuan: Hotman Paris kini soroti panggilan sayang dari telpon yang sempat bocor di ruangan rapat DPR hingga singgung soal RUU KUHP yang miliki pasal tertentu. https://t.co/k6W8YMVm5Y https://t.co/CCLpLkpqAe'", Hotman Paris Soroti Panggilan Sayang Bocor Rapat DPR Singgung RUU KUHP Awas Senjata Makan Tuan Hotman Paris kini soroti panggilan sayang dari telpon yang sempat bocor ruangan rapat DPR hingga singgung soal RUU KUHP yang miliki pasal tertentu , hotman paris soroti panggilan sayang bocor rapat dpr singgung ruu kuhp awas senjata makan tuan hotman paris kini soroti panggilan sayang dari telpon yang sempat bocor ruangan rapat dpr hingga singgung soal ruu kuhp yang miliki pasal tertentu ,"['hotman', 'paris', 'soroti', 'panggilan', 'sayang', 'bocor', 'rapat', 'dpr', 'singgung', 'ruu', 'kuhp', 'awas', 'senjata', 'makan', 'tuan', 'hotman', 'paris', 'kini', 'soroti', 'panggilan', 'sayang', 'dari', 'telpon', 'yang', 'sempat', 'bocor', 'ruangan', 'rapat', 'dpr', 'hingga', 'singgung', 'soal', 'ruu', 'kuhp', 'yang', 'miliki', 'pasal', 'tertentu']","['hotman', 'paris', 'soroti', 'panggilan', 'sayang', 'bocor', 'rapat', 'dpr', 'singgung', 'ruu', 'kuhp', 'awas', 'senjata', 'makan', 'tuan', 'hotman', 'paris', 'soroti', 'panggilan', 'sayang', 'telpon', 'bocor', 'ruangan', 'rapat', 'dpr', 'singgung', 'ruu', 'kuhp', 'miliki', 'pasal']",hotman paris sorot panggil sayang bocor rapat dpr singgung ruu kuhp awas senjata makan tuan hotman paris sorot panggil sayang telpon bocor ruang rapat dpr singgung ruu kuhp milik pasal,"{'neg': 0.168, 'neu': 0.594, 'pos': 0.238, 'compound': 0.1027}",0.1027,positif
2022-08-26 03:05:59+00:00,1.56E+21,"Kendari, Indonesia",belezaji,"b'@SenjaAinun1 Ruu kuhp wujud kemjuan hukum di indonesia,IKN Ekonomi Maju'","b' Ruu kuhp wujud kemjuan hukum di indonesia,IKN Ekonomi Maju'", Ruu kuhp wujud kemjuan hukum indonesia IKN Ekonomi Maju , ruu kuhp wujud kemjuan hukum indonesia ikn ekonomi maju ,"['ruu', 'kuhp', 'wujud', 'kemjuan', 'hukum', 'indonesia', 'ikn', 'ekonomi', 'maju']","['ruu', 'kuhp', 'wujud', 'kemjuan', 'hukum', 'indonesia', 'ikn', 'ekonomi', 'maju']",ruu kuhp wujud kemjuan hukum indonesia ikn ekonomi maju,"{'neg': 0.323, 'neu': 0.61, 'pos': 0.067, 'compound': -0.8494}",-0.8494,negatif
2022-08-26 02:57:15+00:00,1.56E+21,"Maluku, Indonesia",Anjani31777292,b'RUU KUHP terkait pasal penghinaan Presiden harus digaris bawahi bahwa aturan itu fokus pada tindakan penghinaan dan bukan kritik.\nIKN Ekonomi Maju https://t.co/JlngM5JhtC',b'RUU KUHP terkait pasal penghinaan Presiden harus digaris bawahi bahwa aturan itu fokus pada tindakan penghinaan dan bukan kritik.\nIKN Ekonomi Maju https://t.co/JlngM5JhtC', RUU KUHP terkait pasal penghinaan Presiden harus digaris bawahi bahwa aturan itu fokus pada tindakan penghinaan dan bukan kritik nIKN Ekonomi Maju , ruu kuhp terkait pasal penghinaan presiden harus digaris bawahi bahwa aturan itu fokus pada tindakan penghinaan dan bukan kritik nikn ekonomi maju ,"['ruu', 'kuhp', 'terkait', 'pasal', 'penghinaan', 'presiden', 'harus', 'digaris', 'bawahi', 'bahwa', 'aturan', 'itu', 'fokus', 'pada', 'tindakan', 'penghinaan', 'dan', 'bukan', 'kritik', 'nikn', 'ekonomi', 'maju']","['ruu', 'kuhp', 'terkait', 'pasal', 'penghinaan', 'presiden', 'digaris', 'bawahi', 'aturan', 'fokus', 'tindakan', 'penghinaan', 'kritik', 'nikn', 'ekonomi', 'maju']",ruu kuhp kait pasal hina presiden gar bawah atur fokus tindak hina kritik nikn ekonomi maju,"{'neg': 0.185, 'neu': 0.707, 'pos': 0.109, 'compound': -0.34}",-0.34,negatif
2022-08-26 02:54:28+00:00,1.56E+21,Provinsi Kalimantan Utara ,ElisseJea,b'RUU KUHP Sebagai Salah Satu Sarana Menuju Indonesia Emas\nhttps://t.co/PMQ3vsVS95\nIKN Ekonomi Maju',b'RUU KUHP Sebagai Salah Satu Sarana Menuju Indonesia Emas\nhttps://t.co/PMQ3vsVS95\nIKN Ekonomi Maju', RUU KUHP Sebagai Salah Satu Sarana Menuju Indonesia Emas Ekonomi Maju , ruu kuhp sebagai salah satu sarana menuju indonesia emas ekonomi maju ,"['ruu', 'kuhp', 'sebagai', 'salah', 'satu', 'sarana', 'menuju', 'indonesia', 'emas', 'ekonomi', 'maju']","['ruu', 'kuhp', 'salah', 'sarana', 'indonesia', 'emas', 'ekonomi', 'maju']",ruu kuhp salah sarana indonesia emas ekonomi maju,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.25}",0.25,positif
2022-08-26 02:54:27+00:00,1.56E+21,Provinsi Kalimantan Utara ,ElisseJea,b'Presiden Jokowi: Serap Usulan Masyarakat Terkait RUU KUHP\nhttps://t.co/1HQUnMXd0S\nIKN Ekonomi Maju',b'Presiden Jokowi: Serap Usulan Masyarakat Terkait RUU KUHP\nhttps://t.co/1HQUnMXd0S\nIKN Ekonomi Maju', Presiden Jokowi Serap Usulan Masyarakat Terkait RUU KUHP Ekonomi Maju , presiden jokowi serap usulan masyarakat terkait ruu kuhp ekonomi maju ,"['presiden', 'jokowi', 'serap', 'usulan', 'masyarakat', 'terkait', 'ruu', 'kuhp', 'ekonomi', 'maju']","['presiden', 'jokowi', 'serap', 'usulan', 'masyarakat', 'terkait', 'ruu', 'kuhp', 'ekonomi', 'maju']",presiden jokowi serap usul masyarakat kait ruu kuhp ekonomi maju,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.25}",0.25,positif
2022-08-26 02:43:56+00:00,1.56E+23,,KisahRakyat10,b'RUU KUHP !\nIKN Ekonomi Maju',b'RUU KUHP !\nIKN Ekonomi Maju', RUU KUHP nIKN Ekonomi Maju , ruu kuhp nikn ekonomi maju ,"['ruu', 'kuhp', 'nikn', 'ekonomi', 'maju']","['ruu', 'kuhp', 'nikn', 'ekonomi', 'maju']",ruu kuhp nikn ekonomi maju,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.25}",0.25,positif
2022-08-26 02:32:42+00:00,1.56E+23,"Kota Medan, Sumatera Utara",tatapratiwi_1,b'Sahkan RUU kuhp. IKN ekonomi maju https://t.co/uTcALBMXv2',b'Sahkan RUU kuhp. IKN ekonomi maju https://t.co/uTcALBMXv2', Sahkan RUU kuhp IKN ekonomi maju , sahkan ruu kuhp ikn ekonomi maju ,"['sahkan', 'ruu', 'kuhp', 'ikn', 'ekonomi', 'maju']","['sahkan', 'ruu', 'kuhp', 'ikn', 'ekonomi', 'maju']",sahkan ruu kuhp ikn ekonomi maju,"{'neg': 0.0, 'neu': 0.561, 'pos': 0.439, 'compound': 0.5719}",0.5719,positif
2022-08-26 02:28:22+00:00,1.56E+23,"Kota Medan, Sumatera Utara",AuroraPutri12_,b'Dukung pengesahan RUU kuhp. IKN ekonomi maju https://t.co/ynXhVQNwT0',b'Dukung pengesahan RUU kuhp. IKN ekonomi maju https://t.co/ynXhVQNwT0', Dukung pengesahan RUU kuhp IKN ekonomi maju , dukung pengesahan ruu kuhp ikn ekonomi maju ,"['dukung', 'pengesahan', 'ruu', 'kuhp', 'ikn', 'ekonomi', 'maju']","['dukung', 'pengesahan', 'ruu', 'kuhp', 'ikn', 'ekonomi', 'maju']",dukung kesah ruu kuhp ikn ekonomi maju,"{'neg': 0.423, 'neu': 0.577, 'pos': 0.0, 'compound': -0.765}",-0.765,negatif
2022-08-26 02:20:08+00:00,1.56E+23,"Kalimantan Timur, Indonesia",SilviaCintya1,b'RUU KUHP Perbedaan Penghinaan Presiden IKN Ekonomi Maju',b'RUU KUHP Perbedaan Penghinaan Presiden IKN Ekonomi Maju', RUU KUHP Perbedaan Penghinaan Presiden IKN Ekonomi Maju , ruu kuhp perbedaan penghinaan presiden ikn ekonomi maju ,"['ruu', 'kuhp', 'perbedaan', 'penghinaan', 'presiden', 'ikn', 'ekonomi', 'maju']","['ruu', 'kuhp', 'perbedaan', 'penghinaan', 'presiden', 'ikn', 'ekonomi', 'maju']",ruu kuhp beda hina presiden ikn ekonomi maju,"{'neg': 0.167, 'neu': 0.735, 'pos': 0.098, 'compound': -0.34}",-0.34,negatif
2022-08-26 02:16:21+00:00,1.56E+23,,ZAMRIEDGN,b'RUU KUHP Sebagai Salah Satu Sarana Menuju Indonesia Emas\nIKN Ekonomi Maju\nhttps://t.co/Qw7dIn32rj',b'RUU KUHP Sebagai Salah Satu Sarana Menuju Indonesia Emas\nIKN Ekonomi Maju\nhttps://t.co/Qw7dIn32rj', RUU KUHP Sebagai Salah Satu Sarana Menuju Indonesia Emas nIKN Ekonomi Maju , ruu kuhp sebagai salah satu sarana menuju indonesia emas nikn ekonomi maju ,"['ruu', 'kuhp', 'sebagai', 'salah', 'satu', 'sarana', 'menuju', 'indonesia', 'emas', 'nikn', 'ekonomi', 'maju']","['ruu', 'kuhp', 'salah', 'sarana', 'indonesia', 'emas', 'nikn', 'ekonomi', 'maju']",ruu kuhp salah sarana indonesia emas nikn ekonomi maju,"{'neg': 0.214, 'neu': 0.503, 'pos': 0.283, 'compound': 0.0258}",0.0258,positif
2022-08-26 02:10:38+00:00,1.56E+23,"Sumatera Utara, Indonesia",AnjaniAneira,b'Pentingnya ruu kuhp. Ikn ekonomi maju https://t.co/6ciu5gqPj1',b'Pentingnya ruu kuhp. Ikn ekonomi maju https://t.co/6ciu5gqPj1', Pentingnya ruu kuhp Ikn ekonomi maju , pentingnya ruu kuhp ikn ekonomi maju ,"['pentingnya', 'ruu', 'kuhp', 'ikn', 'ekonomi', 'maju']","['ruu', 'kuhp', 'ikn', 'ekonomi', 'maju']",ruu kuhp ikn ekonomi maju,"{'neg': 0.385, 'neu': 0.533, 'pos': 0.082, 'compound': -0.8126}",-0.8126,negatif
2022-08-26 02:08:24+00:00,1.56E+23,,BungaMa92,"b'Kekhawatiran soal penghinaan Presiden di RUU KUHP dinilai tidak beralasan, IKN Ekonomi Maju https://t.co/zKBJey2Pfv'","b'Kekhawatiran soal penghinaan Presiden di RUU KUHP dinilai tidak beralasan, IKN Ekonomi Maju https://t.co/zKBJey2Pfv'", Kekhawatiran soal penghinaan Presiden RUU KUHP dinilai tidak beralasan IKN Ekonomi Maju , kekhawatiran soal penghinaan presiden ruu kuhp dinilai tidak beralasan ikn ekonomi maju ,"['kekhawatiran', 'soal', 'penghinaan', 'presiden', 'ruu', 'kuhp', 'dinilai', 'tidak', 'beralasan', 'ikn', 'ekonomi', 'maju']","['kekhawatiran', 'penghinaan', 'presiden', 'ruu', 'kuhp', 'dinilai', 'beralasan', 'ikn', 'ekonomi', 'maju']",khawatir hina presiden ruu kuhp nilai alas ikn ekonomi maju,"{'neg': 0.145, 'neu': 0.855, 'pos': 0.0, 'compound': -0.5267}",-0.5267,negatif
2022-08-25 13:23:33+00:00,1.56E+23, felt empty inside,markchaewon,b'ini ngebut esai ruu kuhp selama sejam setengah gmn ceritanya ya \xf0\x9f\x98\x94\xf0\x9f\x98\x94\xf0\x9f\x92\x94\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',b'ini ngebut esai ruu kuhp selama sejam setengah gmn ceritanya ya \xf0\x9f\x98\x94\xf0\x9f\x98\x94\xf0\x9f\x92\x94\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad', ini ngebut esai ruu kuhp selama sejam setengah gmn ceritanya xad xad xad , ini ngebut esai ruu kuhp selama sejam setengah gmn ceritanya xad xad xad ,"['ini', 'ngebut', 'esai', 'ruu', 'kuhp', 'selama', 'sejam', 'setengah', 'gmn', 'ceritanya', 'xad', 'xad', 'xad']","['ngebut', 'esai', 'ruu', 'kuhp', 'sejam', 'gmn', 'ceritanya', 'xad', 'xad', 'xad']",ngebut esai ruu kuhp jam gmn cerita xad xad xad,"{'neg': 0.264, 'neu': 0.736, 'pos': 0.0, 'compound': -0.7783}",-0.7783,negatif
2022-08-25 12:27:10+00:00,1.56E+23,,AmirnaIndah,b'Mahfud MD mengatakan Rancangan Undang-Undang Kitab Undang-Undang Hukum Pidana (RUU KUHP) sudah didiskusikan selama 59 tahun\n\nAnggota DPR | #FerdySambo | #PinkVenom2ndWin | #ZhaoLusixBVLGARI | #MONEY | Dita | Seto | JISOO AIRPORT GODDESS | Sumeru | #BLACKPINKatVMAs | Dubai | Hybe https://t.co/Hj2eRG3UGx',b'Mahfud MD mengatakan Rancangan Undang-Undang Kitab Undang-Undang Hukum Pidana (RUU KUHP) sudah didiskusikan selama 59 tahun\n\nAnggota DPR | #FerdySambo | #PinkVenom2ndWin | #ZhaoLusixBVLGARI | #MONEY | Dita | Seto | JISOO AIRPORT GODDESS | Sumeru | #BLACKPINKatVMAs | Dubai | Hybe https://t.co/Hj2eRG3UGx', Mahfud mengatakan Rancangan Undang Undang Kitab Undang Undang Hukum Pidana RUU KUHP sudah didiskusikan selama tahun nAnggota DPR FerdySambo PinkVenom ndWin ZhaoLusixBVLGARI MONEY Dita Seto JISOO AIRPORT GODDESS Sumeru BLACKPINKatVMAs Dubai Hybe , mahfud mengatakan rancangan undang undang kitab undang undang hukum pidana ruu kuhp sudah didiskusikan selama tahun nanggota dpr ferdysambo pinkvenom ndwin zhaolusixbvlgari money dita seto jisoo airport goddess sumeru blackpinkatvmas dubai hybe ,"['mahfud', 'mengatakan', 'rancangan', 'undang', 'undang', 'kitab', 'undang', 'undang', 'hukum', 'pidana', 'ruu', 'kuhp', 'sudah', 'didiskusikan', 'selama', 'tahun', 'nanggota', 'dpr', 'ferdysambo', 'pinkvenom', 'ndwin', 'zhaolusixbvlgari', 'money', 'dita', 'seto', 'jisoo', 'airport', 'goddess', 'sumeru', 'blackpinkatvmas', 'dubai', 'hybe']","['mahfud', 'rancangan', 'undang', 'undang', 'kitab', 'undang', 'undang', 'hukum', 'pidana', 'ruu', 'kuhp', 'didiskusikan', 'nanggota', 'dpr', 'ferdysambo', 'pinkvenom', 'ndwin', 'zhaolusixbvlgari', 'money', 'dita', 'seto', 'jisoo', 'airport', 'goddess', 'sumeru', 'blackpinkatvmas', 'dubai', 'hybe']",mahfud rancang undang undang kitab undang undang hukum pidana ruu kuhp diskusi nanggota dpr ferdysambo pinkvenom ndwin zhaolusixbvlgari money dita seto jisoo airport goddess sumeru blackpinkatvmas dubai hybe,"{'neg': 0.386, 'neu': 0.227, 'pos': 0.386, 'compound': 0.0}",0.0,neutral
2022-08-25 12:05:12+00:00,1.56E+23,"West Nusa Tenggara, Indonesia",barabereindahh,b'#kuhp\n#ruukuhp\n#keadilan https://t.co/qNwhQYf9Y1',b'#kuhp\n#ruukuhp\n#keadilan https://t.co/qNwhQYf9Y1', kuhp ruukuhp keadilan , kuhp ruukuhp keadilan ,"['kuhp', 'ruukuhp', 'keadilan']","['kuhp', 'ruukuhp', 'keadilan']",kuhp ruukuhp adil,"{'neg': 0.354, 'neu': 0.469, 'pos': 0.177, 'compound': -0.5267}",-0.5267,negatif
2022-08-25 12:04:47+00:00,1.56E+23,"West Nusa Tenggara, Indonesia",barabereindahh,b'HAM diakomodir kuhp #kuhp\n#ruukuhp\n#keadilan https://t.co/hxuo9qq78E',b'HAM diakomodir kuhp #kuhp\n#ruukuhp\n#keadilan https://t.co/hxuo9qq78E', HAM diakomodir kuhp kuhp ruukuhp keadilan , ham diakomodir kuhp kuhp ruukuhp keadilan ,"['ham', 'diakomodir', 'kuhp', 'kuhp', 'ruukuhp', 'keadilan']","['ham', 'diakomodir', 'kuhp', 'kuhp', 'ruukuhp', 'keadilan']",ham diakomodir kuhp kuhp ruukuhp adil,"{'neg': 0.302, 'neu': 0.444, 'pos': 0.253, 'compound': -0.2732}",-0.2732,negatif
2022-08-25 12:04:45+00:00,1.56E+23,"West Nusa Tenggara, Indonesia",barabereindahh,b'Kuhp Lindungi masyarakat Indonesia\n\n#kuhp\n#ruukuhp\n#keadilan https://t.co/E5XQPmHvLk',b'Kuhp Lindungi masyarakat Indonesia\n\n#kuhp\n#ruukuhp\n#keadilan https://t.co/E5XQPmHvLk', Kuhp Lindungi masyarakat Indonesia kuhp ruukuhp keadilan , kuhp lindungi masyarakat indonesia kuhp ruukuhp keadilan ,"['kuhp', 'lindungi', 'masyarakat', 'indonesia', 'kuhp', 'ruukuhp', 'keadilan']","['kuhp', 'lindungi', 'masyarakat', 'indonesia', 'kuhp', 'ruukuhp', 'keadilan']",kuhp lindung masyarakat indonesia kuhp ruukuhp adil,"{'neg': 0.366, 'neu': 0.269, 'pos': 0.366, 'compound': 0.0}",0.0,neutral
2022-08-25 12:04:43+00:00,1.56E+23,"West Nusa Tenggara, Indonesia",barabereindahh,b'RUU KUHP berikan keadilan\n#kuhp\n#ruukuhp\n#keadilan https://t.co/9TpwbN6ITw',b'RUU KUHP berikan keadilan\n#kuhp\n#ruukuhp\n#keadilan https://t.co/9TpwbN6ITw', RUU KUHP berikan keadilan kuhp ruukuhp keadilan , ruu kuhp berikan keadilan kuhp ruukuhp keadilan ,"['ruu', 'kuhp', 'berikan', 'keadilan', 'kuhp', 'ruukuhp', 'keadilan']","['ruu', 'kuhp', 'keadilan', 'kuhp', 'ruukuhp', 'keadilan']",ruu kuhp adil kuhp ruukuhp adil,"{'neg': 0.1, 'neu': 0.826, 'pos': 0.074, 'compound': -0.2263}",-0.2263,negatif
2022-08-25 11:30:09+00:00,1.56E+23,"Banjarmasin, Indonesia",vita_AVP,b'Alasan penundaan pengesahan RUU KUHP oleh Presiden Jokowi adalah untuk memberi ruang lebih besar bagi masyarakat untuk memberikan tanggapan atas pasal-pasalnya.\n\n@kemkominfo \n@PlateJohnny https://t.co/O8dJhJZX7h',b'Alasan penundaan pengesahan RUU KUHP oleh Presiden Jokowi adalah untuk memberi ruang lebih besar bagi masyarakat untuk memberikan tanggapan atas pasal-pasalnya.\n\n \n https://t.co/O8dJhJZX7h', Alasan penundaan pengesahan RUU KUHP oleh Presiden Jokowi adalah untuk memberi ruang lebih besar bagi masyarakat untuk memberikan tanggapan atas pasal pasalnya , alasan penundaan pengesahan ruu kuhp oleh presiden jokowi adalah untuk memberi ruang lebih besar bagi masyarakat untuk memberikan tanggapan atas pasal pasalnya ,"['alasan', 'penundaan', 'pengesahan', 'ruu', 'kuhp', 'oleh', 'presiden', 'jokowi', 'adalah', 'untuk', 'memberi', 'ruang', 'lebih', 'besar', 'bagi', 'masyarakat', 'untuk', 'memberikan', 'tanggapan', 'atas', 'pasal', 'pasalnya']","['alasan', 'penundaan', 'pengesahan', 'ruu', 'kuhp', 'presiden', 'jokowi', 'ruang', 'masyarakat', 'tanggapan', 'pasal', 'pasalnya']",alas tunda kesah ruu kuhp presiden jokowi ruang masyarakat tanggap pasal pasal,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4019}",0.4019,positif
2022-08-25 07:56:38+00:00,1.56E+23,Jl. Ki Ageng Giring No 10 ,rup_wonosari,b'Seperti apa sosialisasi RKUHP ini?\n\nYuk cek di konten ini\n\n@Kemenkumham_RI \n\n#KemenkumhamRI\n#KumhamPASTI\n#RUUKUHP',b'Seperti apa sosialisasi RKUHP ini?\n\nYuk cek di konten ini\n\n \n\n#KemenkumhamRI\n#KumhamPASTI\n#RUUKUHP', Seperti apa sosialisasi RKUHP ini nYuk cek konten ini KemenkumhamRI KumhamPASTI RUUKUHP , seperti apa sosialisasi rkuhp ini nyuk cek konten ini kemenkumhamri kumhampasti ruukuhp ,"['seperti', 'apa', 'sosialisasi', 'rkuhp', 'ini', 'nyuk', 'cek', 'konten', 'ini', 'kemenkumhamri', 'kumhampasti', 'ruukuhp']","['sosialisasi', 'rkuhp', 'nyuk', 'cek', 'konten', 'kemenkumhamri', 'kumhampasti', 'ruukuhp']",sosialisasi rkuhp nyuk cek konten kemenkumhamri kumhampasti ruukuhp,"{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.6597}",-0.6597,negatif
2022-08-25 05:52:20+00:00,1.56E+23,Indonesia,sorgemagz,"b'Aliansi Reformasi Nasional RKUHP menggelar aksi protes di depan Hotel Ayana tempat kegiatan ""Kick Off Sosialisasi RUU KUHP"" yang digelar oleh pemerintah.\n\ncc: @AksiLangsung\n\nhttps://t.co/Imszx6FSfe\n\n#semuabisakena https://t.co/UlTdoouoQy'","b'Aliansi Reformasi Nasional RKUHP menggelar aksi protes di depan Hotel Ayana tempat kegiatan ""Kick Off Sosialisasi RUU KUHP"" yang digelar oleh pemerintah.\n\ncc: \n\nhttps://t.co/Imszx6FSfe\n\n#semuabisakena https://t.co/UlTdoouoQy'", Aliansi Reformasi Nasional RKUHP menggelar aksi protes depan Hotel Ayana tempat kegiatan Kick Off Sosialisasi RUU KUHP yang digelar oleh pemerintah ncc , aliansi reformasi nasional rkuhp menggelar aksi protes depan hotel ayana tempat kegiatan kick off sosialisasi ruu kuhp yang digelar oleh pemerintah ncc ,"['aliansi', 'reformasi', 'nasional', 'rkuhp', 'menggelar', 'aksi', 'protes', 'depan', 'hotel', 'ayana', 'tempat', 'kegiatan', 'kick', 'off', 'sosialisasi', 'ruu', 'kuhp', 'yang', 'digelar', 'oleh', 'pemerintah', 'ncc']","['aliansi', 'reformasi', 'nasional', 'rkuhp', 'menggelar', 'aksi', 'protes', 'hotel', 'ayana', 'kegiatan', 'kick', 'off', 'sosialisasi', 'ruu', 'kuhp', 'digelar', 'pemerintah', 'ncc']",aliansi reformasi nasional rkuhp gelar aksi protes hotel ayana giat kick off sosialisasi ruu kuhp gelar perintah ncc,"{'neg': 0.245, 'neu': 0.576, 'pos': 0.18, 'compound': -0.2263}",-0.2263,negatif
2022-08-25 05:39:33+00:00,1.56E+23,,RaraSinta_12,b'Masyarakat mendukung pengesahan RUU kuhp https://t.co/LOdgdXWLhv',b'Masyarakat mendukung pengesahan RUU kuhp https://t.co/LOdgdXWLhv', Masyarakat mendukung pengesahan RUU kuhp , masyarakat mendukung pengesahan ruu kuhp ,"['masyarakat', 'mendukung', 'pengesahan', 'ruu', 'kuhp']","['masyarakat', 'mendukung', 'pengesahan', 'ruu', 'kuhp']",masyarakat dukung kesah ruu kuhp,"{'neg': 0.18, 'neu': 0.705, 'pos': 0.114, 'compound': -0.4939}",-0.4939,negatif
2022-08-25 05:11:38+00:00,1.56E+23,,caritaucom,b'Dewan Pers telah mengirim Daftar Inventarisasi Masalah (DIM) Rancangan Undang-Undang tentang Kitab Undang-Undang Hukum Pidana (RUU KUHP) kepada DPR terkait sejumlah pasal yang dapat mengancam kebebasan pers.\n\nApa saja isinya? Simak selengkapnya di \xf0\x9f\x91\x89\xf0\x9f\x8f\xbb https://t.co/dixoS0xdP6 https://t.co/sj1SrfeaFG',b'Dewan Pers telah mengirim Daftar Inventarisasi Masalah (DIM) Rancangan Undang-Undang tentang Kitab Undang-Undang Hukum Pidana (RUU KUHP) kepada DPR terkait sejumlah pasal yang dapat mengancam kebebasan pers.\n\nApa saja isinya? Simak selengkapnya di \xf0\x9f\x91\x89\xf0\x9f\x8f\xbb https://t.co/dixoS0xdP6 https://t.co/sj1SrfeaFG', Dewan Pers telah mengirim Daftar Inventarisasi Masalah DIM Rancangan Undang Undang tentang Kitab Undang Undang Hukum Pidana RUU KUHP kepada DPR terkait sejumlah pasal yang dapat mengancam kebebasan pers nApa saja isinya Simak selengkapnya xbb , dewan pers telah mengirim daftar inventarisasi masalah dim rancangan undang undang tentang kitab undang undang hukum pidana ruu kuhp kepada dpr terkait sejumlah pasal yang dapat mengancam kebebasan pers napa saja isinya simak selengkapnya xbb ,"['dewan', 'pers', 'telah', 'mengirim', 'daftar', 'inventarisasi', 'masalah', 'dim', 'rancangan', 'undang', 'undang', 'tentang', 'kitab', 'undang', 'undang', 'hukum', 'pidana', 'ruu', 'kuhp', 'kepada', 'dpr', 'terkait', 'sejumlah', 'pasal', 'yang', 'dapat', 'mengancam', 'kebebasan', 'pers', 'napa', 'saja', 'isinya', 'simak', 'selengkapnya', 'xbb']","['dewan', 'pers', 'mengirim', 'daftar', 'inventarisasi', 'dim', 'rancangan', 'undang', 'undang', 'kitab', 'undang', 'undang', 'hukum', 'pidana', 'ruu', 'kuhp', 'dpr', 'terkait', 'pasal', 'mengancam', 'kebebasan', 'pers', 'napa', 'isinya', 'simak', 'selengkapnya', 'xbb']",dewan pers kirim daftar inventarisasi dim rancang undang undang kitab undang undang hukum pidana ruu kuhp dpr kait pasal ancam bebas pers napa isi simak lengkap xbb,"{'neg': 0.137, 'neu': 0.763, 'pos': 0.1, 'compound': -0.2263}",-0.2263,negatif
2022-08-25 05:10:42+00:00,1.56E+23,,si_demplonn,b'@kemkominfo siap fasilitasi diskusi publik tuk menampung aspirasi dan membuka partisipasi masyarakat terkait pembahasan RUU KUHP .\n@PlateJohnny https://t.co/rUMkoqw48t',b' siap fasilitasi diskusi publik tuk menampung aspirasi dan membuka partisipasi masyarakat terkait pembahasan RUU KUHP .\n https://t.co/rUMkoqw48t', siap fasilitasi diskusi publik tuk menampung aspirasi dan membuka partisipasi masyarakat terkait pembahasan RUU KUHP , siap fasilitasi diskusi publik tuk menampung aspirasi dan membuka partisipasi masyarakat terkait pembahasan ruu kuhp ,"['siap', 'fasilitasi', 'diskusi', 'publik', 'tuk', 'menampung', 'aspirasi', 'dan', 'membuka', 'partisipasi', 'masyarakat', 'terkait', 'pembahasan', 'ruu', 'kuhp']","['fasilitasi', 'diskusi', 'publik', 'tuk', 'menampung', 'aspirasi', 'membuka', 'partisipasi', 'masyarakat', 'terkait', 'pembahasan', 'ruu', 'kuhp']",fasilitas diskusi publik tuk tampung aspirasi buka partisipasi masyarakat kait bahas ruu kuhp,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.5267}",-0.5267,negatif
